ticker,start_equity,end_equity,num_years,total_plpc,avg_plpc,avg_vol
CPK,100000.0,159639.4965,16.0,59.6395,3.7275,3559.3221
VAXX,100000.0,86455.3564,2.0,-13.5446,-6.7723,19755.0699
HYI,100000.0,94079.0317,13.0,-5.9210,-0.4555,5664.3180
WTO,100000.0,92954.4035,2.0,-7.0456,-3.5228,24140.1433
RGF,100000.0,94505.3160,2.0,-5.4947,-2.7473,7287.3972
VIGL,100000.0,133556.0915,2.0,33.5561,16.7780,4230.8938
RPRX,100000.0,105656.1610,3.0,5.6562,1.8854,110278.3618
FITB,100000.0,69271.3111,13.0,-30.7287,-2.3637,424737.8534
AMPL,100000.0,92353.8831,2.0,-7.6461,-3.8231,39684.2606
MYE,100000.0,237868.2746,16.0,137.8683,8.6168,9076.0071
AGRI,100000.0,96552.5796,2.0,-3.4474,-1.7237,16839.6254
RTC,100000.0,104602.9315,16.0,4.6029,0.2877,5946.4791
FRT,100000.0,74290.8540,19.0,-25.7091,-1.3531,32967.3450
PXD,100000.0,210184.8287,19.0,110.1848,5.7992,103713.2652
BNED,100000.0,188695.4389,8.0,88.6954,11.0869,28893.9257
QLYS,100000.0,253372.5383,11.0,153.3725,13.9430,18464.0968
AVTR,100000.0,104788.4126,4.0,4.7884,1.1971,285462.6992
OFG,100000.0,234318.4754,16.0,134.3185,8.3949,21351.5692
KAVL,100000.0,96058.6713,2.0,-3.9413,-1.9707,4489.2115
XOMA,100000.0,268948.1707,16.0,168.9482,10.5593,3953.9201
ACAX,100000.0,103043.7644,1.0,3.0438,3.0438,11160.7976
EVLVW,100000.0,97570.6421,2.0,-2.4294,-1.2147,5200.9109
VGR,100000.0,127124.6779,16.0,27.1247,1.6953,66735.0575
ISRG,100000.0,288364.0330,17.0,188.3640,11.0802,303412.9934
EMN,100000.0,128776.3252,19.0,28.7763,1.5145,93221.5143
KNTE,100000.0,119978.7532,3.0,19.9788,6.6596,17513.6377
HPE,100000.0,134551.9298,8.0,34.5519,4.3190,668130.3871
UBFO,100000.0,183947.5703,16.0,83.9476,5.2467,2118.1774
SIDU,100000.0,68932.9370,2.0,-31.0671,-15.5335,4629.6725
XLO,100000.0,96219.8518,2.0,-3.7801,-1.8901,6190.2435
ROVR,100000.0,151521.2979,3.0,51.5213,17.1738,49498.4145
ADV,100000.0,134962.5770,4.0,34.9626,8.7406,32644.2400
FLNG,100000.0,98925.5366,4.0,-1.0745,-0.2686,12710.2957
SECO,100000.0,104278.0717,6.0,4.2781,0.7130,22096.1671
KFS,100000.0,159517.4273,16.0,59.5174,3.7198,2582.6391
EQ,100000.0,181430.2715,5.0,81.4303,16.2861,22156.9179
AFCG,100000.0,99481.0465,2.0,-0.5190,-0.2595,8328.6936
SEM,100000.0,166635.0972,14.0,66.6351,4.7596,41316.3734
NTBL,100000.0,174872.2922,9.0,74.8723,8.3191,1291.8669
IHG,100000.0,84577.9098,17.0,-15.4221,-0.9072,7892.7316
HUBS,100000.0,244282.0310,9.0,144.2820,16.0313,25154.5287
MEGI,100000.0,104433.7129,2.0,4.4337,2.2169,12095.6596
GB,100000.0,108589.7650,5.0,8.5898,1.7180,20404.4469
ENPH,100000.0,170284.1585,11.0,70.2842,6.3895,94007.6967
HAS,100000.0,115836.3449,19.0,15.8363,0.8335,88580.0216
BCV,100000.0,139287.6383,16.0,39.2876,2.4555,1448.9488
TG,100000.0,73227.2676,16.0,-26.7727,-1.6733,7851.4238
KWE,100000.0,97571.9379,1.0,-2.4281,-2.4281,5491.8388
BOTJ,100000.0,116699.3007,12.0,16.6993,1.3916,1143.7792
CAC,100000.0,134724.7602,16.0,34.7248,2.1703,2203.3244
JFU,100000.0,112575.9410,4.0,12.5759,3.1440,2916.8769
SNAL,100000.0,101017.4144,1.0,1.0174,1.0174,13745.5955
CRF,100000.0,116304.3732,16.0,16.3044,1.0190,16586.0569
NEOV,100000.0,89520.4292,3.0,-10.4796,-3.4932,4222.0403
NOM,100000.0,85618.5642,16.0,-14.3814,-0.8988,1077.6815
HYW,100000.0,87707.2754,2.0,-12.2927,-6.1464,2776.0202
LC,100000.0,120786.7951,9.0,20.7868,2.3096,78441.0239
CCOI,100000.0,75680.8103,17.0,-24.3192,-1.4305,24125.2823
AMD,100000.0,294931.5398,19.0,194.9315,10.2596,1451347.8277
RELIW,100000.0,98348.8163,2.0,-1.6512,-0.8256,7910.0088
SMFL,100000.0,78146.3893,2.0,-21.8536,-10.9268,15116.4761
XGN,100000.0,140444.2333,4.0,40.4442,10.1111,3246.4283
TSQ,100000.0,131070.5163,9.0,31.0705,3.4523,3646.8648
BCH,100000.0,108235.3373,16.0,8.2353,0.5147,7265.5275
WLK,100000.0,209385.2316,16.0,109.3852,6.8366,45248.4446
SCWX,100000.0,95206.6422,7.0,-4.7934,-0.6848,7954.6737
IMTX,100000.0,126621.7890,3.0,26.6218,8.8739,17781.9542
PRAX,100000.0,101391.1256,3.0,1.3911,0.4637,3118.5884
AREN,100000.0,84528.8142,2.0,-15.4712,-7.7356,4743.6403
TY,100000.0,105523.3417,16.0,5.5233,0.3452,5646.2882
MAA,100000.0,141674.2762,19.0,41.6743,2.1934,28642.0420
BLEUR,100000.0,99520.0109,2.0,-0.4800,-0.2400,33429.1774
BALL,100000.0,80841.5694,19.0,-19.1584,-1.0083,163730.5488
NNOX,100000.0,126772.9582,3.0,26.7730,8.9243,41962.2077
SES,100000.0,86916.0089,2.0,-13.0840,-6.5420,36336.5093
OMF,100000.0,149891.8383,10.0,49.8918,4.9892,46998.8179
MBIO,100000.0,127443.4989,6.0,27.4435,4.5739,3084.9660
TXN,100000.0,171345.7879,19.0,71.3458,3.7550,465978.9534
MCR,100000.0,99082.6225,16.0,-0.9174,-0.0573,8771.6568
FOXO,100000.0,92844.5945,1.0,-7.1554,-7.1554,23158.0062
DDD,100000.0,187924.9616,12.0,87.9250,7.3271,133197.9863
CFFI,100000.0,143945.6003,16.0,43.9456,2.7466,913.6276
MPW,100000.0,130956.5947,17.0,30.9566,1.8210,193054.5106
CORZ,100000.0,97253.5966,2.0,-2.7464,-1.3732,318743.8366
MGIC,100000.0,105834.8223,16.0,5.8348,0.3647,6968.4661
QCRH,100000.0,147567.3696,16.0,47.5674,2.9730,2379.9259
STE,100000.0,106643.9792,8.0,6.6440,0.8305,27458.0477
EMP,100000.0,104927.1194,7.0,4.9271,0.7039,2060.3004
ORRF,100000.0,154840.1468,16.0,54.8401,3.4275,1598.5103
ALCO,100000.0,55709.7040,16.0,-44.2903,-2.7681,1416.1223
BYNO,100000.0,99438.5708,1.0,-0.5614,-0.5614,18845.6067
ABIO,100000.0,98022.5497,15.0,-1.9775,-0.1318,8176.2551
CLVT,100000.0,85051.9282,5.0,-14.9481,-2.9896,219107.3610
NEGG,100000.0,145114.4168,13.0,45.1144,3.4703,38985.9836
WW,100000.0,81645.7222,16.0,-18.3543,-1.1471,84265.4240
ROI,100000.0,125693.4376,14.0,25.6934,1.8352,25590.3077
MAMA,100000.0,107733.7587,10.0,7.7338,0.7734,7789.3418
PCN,100000.0,163037.7394,16.0,63.0377,3.9399,8441.4550
HOLI,100000.0,117549.1201,15.0,17.5491,1.1699,20679.7755
MLCO,100000.0,105857.5284,12.0,5.8575,0.4881,197530.9411
AEVA,100000.0,109802.1691,3.0,9.8022,3.2674,61199.1431
FARO,100000.0,88107.6456,16.0,-11.8924,-0.7433,7863.9485
TGAN,100000.0,103416.3882,3.0,3.4164,1.1388,6330.5054
NEO,100000.0,184134.3228,11.0,84.1343,7.6486,38300.4224
ATRI,100000.0,134611.0502,16.0,34.6111,2.1632,547.6223
BBU,100000.0,76464.0228,7.0,-23.5360,-3.3623,3052.0697
FA,100000.0,89035.0738,2.0,-10.9649,-5.4825,24607.6947
SWK,100000.0,95790.7468,19.0,-4.2093,-0.2215,71596.7174
E,100000.0,182179.0032,17.0,82.1790,4.8341,24531.3859
LZM,100000.0,94280.2232,2.0,-5.7198,-2.8599,10912.5426
DSGR,100000.0,170714.6222,16.0,70.7146,4.4197,3239.7700
BNOX,100000.0,97318.3451,2.0,-2.6817,-1.3408,56170.3579
NTCO,100000.0,111812.3924,4.0,11.8124,2.9531,48090.0388
PCOR,100000.0,88384.2432,2.0,-11.6158,-5.8079,46313.6338
ETW,100000.0,106017.5989,16.0,6.0176,0.3761,22606.5863
ONCT,100000.0,109422.5577,5.0,9.4226,1.8845,1954.8830
LILA,100000.0,101131.6860,8.0,1.1317,0.1415,16317.0388
ALIM,100000.0,160886.2859,13.0,60.8863,4.6836,2485.5108
LSAK,100000.0,157742.8591,16.0,57.7429,3.6089,18297.3911
HEES,100000.0,209191.9225,16.0,109.1919,6.8245,15172.7656
FORM,100000.0,237970.4852,17.0,137.9705,8.1159,32721.9882
CLNN,100000.0,75923.3764,3.0,-24.0766,-8.0255,25737.9562
CEIX,100000.0,72478.0421,6.0,-27.5220,-4.5870,27413.3403
PARAA,100000.0,176598.2934,16.0,76.5983,4.7874,2906.1887
DGHI,100000.0,122721.0717,2.0,22.7211,11.3605,8243.0306
OM,100000.0,63633.8738,3.0,-36.3661,-12.1220,29055.7995
EEA,100000.0,142726.2365,16.0,42.7262,2.6704,2099.1241
BAFN,100000.0,100688.6745,2.0,0.6887,0.3443,1267.8343
ELEV,100000.0,199846.0994,2.0,99.8461,49.9230,42058.5501
SHEN,100000.0,196676.6708,16.0,96.6767,6.0423,9503.6662
ACIW,100000.0,157864.4849,16.0,57.8645,3.6165,44857.4115
APPN,100000.0,115847.8154,6.0,15.8478,2.6413,28154.1859
JGH,100000.0,105605.8096,9.0,5.6058,0.6229,5192.4718
VTGN,100000.0,85090.2852,7.0,-14.9097,-2.1300,7718.5695
EXPD,100000.0,151303.4253,18.0,51.3034,2.8502,93182.1842
MXF,100000.0,95275.1076,16.0,-4.7249,-0.2953,3524.6522
RYTM,100000.0,128186.4656,6.0,28.1865,4.6977,25312.5434
COIN,100000.0,111474.0806,2.0,11.4741,5.7370,286003.6456
MKC,100000.0,77368.9429,19.0,-22.6311,-1.1911,86004.0936
MDWD,100000.0,90410.1369,9.0,-9.5899,-1.0655,1163.5559
TTSH,100000.0,116744.8146,2.0,16.7448,8.3724,9836.4597
ABOS,100000.0,73779.0315,2.0,-26.2210,-13.1105,24722.3785
BFZ,100000.0,100845.6625,16.0,0.8457,0.0529,5121.7138
ACI,100000.0,107157.1808,3.0,7.1572,2.3857,147026.6243
ATEC,100000.0,151091.5384,16.0,51.0915,3.1932,15897.7461
BN,100000.0,127063.0419,16.0,27.0630,1.6914,187775.6726
FGBI,100000.0,83419.2636,8.0,-16.5807,-2.0726,1359.6270
JHX,100000.0,69137.9489,16.0,-30.8621,-1.9289,2724.9193
SSD,100000.0,210741.7405,17.0,110.7417,6.5142,14848.7997
SNOA,100000.0,73824.1040,16.0,-26.1759,-1.6360,16240.3720
ZTR,100000.0,86228.6043,16.0,-13.7714,-0.8607,8851.5453
CDMO,100000.0,198814.9191,16.0,98.8149,6.1759,19178.8737
VSH,100000.0,131404.0828,17.0,31.4041,1.8473,88982.6501
VNET,100000.0,73274.3423,12.0,-26.7257,-2.2271,62552.6249
FFIN,100000.0,97984.7361,17.0,-2.0153,-0.1185,28378.3133
MUE,100000.0,109457.4396,16.0,9.4574,0.5911,4758.8051
CVLT,100000.0,157176.0320,16.0,57.1760,3.5735,28230.2468
DRS,100000.0,103331.7508,1.0,3.3318,3.3318,39106.8551
XOSWW,100000.0,99209.6339,3.0,-0.7904,-0.2635,8026.8466
NPV,100000.0,102848.7341,16.0,2.8487,0.1780,2467.8823
LGHL,100000.0,115227.0153,3.0,15.2270,5.0757,2686.0637
PWUP,100000.0,100107.4380,1.0,0.1074,0.1074,31373.4351
LILAK,100000.0,121317.2190,8.0,21.3172,2.6647,52054.5553
MAIN,100000.0,116250.1317,16.0,16.2501,1.0156,14946.2692
SBR,100000.0,140305.9128,16.0,40.3059,2.5191,2257.9052
NTES,100000.0,128286.7696,19.0,28.2868,1.4888,308935.8694
OTRK,100000.0,140927.5163,6.0,40.9275,6.8213,5223.2821
PNM,100000.0,67000.7247,17.0,-32.9993,-1.9411,45085.0261
CWT,100000.0,93455.4294,17.0,-6.5446,-0.3850,15576.2579
FBIZ,100000.0,131947.3058,16.0,31.9473,1.9967,1769.9670
BABA,100000.0,129089.6744,9.0,29.0897,3.2322,526333.7587
LSTR,100000.0,116063.1896,17.0,16.0632,0.9449,25513.4338
DCTH,100000.0,111586.4254,5.0,11.5864,2.3173,12788.2026
IQ,100000.0,175833.0868,5.0,75.8331,15.1666,382654.4968
BME,100000.0,73589.6319,16.0,-26.4104,-1.6506,2008.3054
DMLP,100000.0,280560.1036,16.0,180.5601,11.2850,4479.2663
TTP,100000.0,173700.6577,12.0,73.7007,6.1417,1029.6451
FIBK,100000.0,122897.7132,13.0,22.8977,1.7614,13329.2332
REKR,100000.0,178462.9952,6.0,78.4630,13.0772,33135.6518
SHPW,100000.0,85720.1073,4.0,-14.2799,-3.5700,1734.3264
GDYN,100000.0,157992.0315,5.0,57.9920,11.5984,25957.0718
CFB,100000.0,115397.0301,4.0,15.3970,3.8493,7172.1907
SHCR,100000.0,96220.8127,3.0,-3.7792,-1.2597,76493.0969
SIM,100000.0,104810.9894,11.0,4.8110,0.4374,1142.6535
DLTR,100000.0,320482.1658,16.0,220.4822,13.7801,170658.2952
PCTTW,100000.0,100275.1786,2.0,0.2752,0.1376,3724.6519
SSTI,100000.0,167229.1509,6.0,67.2292,11.2049,5553.0048
EQBK,100000.0,108129.1409,8.0,8.1291,1.0161,2958.0975
TVC,100000.0,79235.9116,11.0,-20.7641,-1.8876,1801.9733
ZLAB,100000.0,93233.7341,6.0,-6.7663,-1.1277,21620.0525
BFLY,100000.0,150787.9132,3.0,50.7879,16.9293,108264.9005
ATLO,100000.0,102314.2462,16.0,2.3142,0.1446,1214.9841
TEF,100000.0,98049.6533,11.0,-1.9503,-0.1773,78973.1867
TBLA,100000.0,118545.3229,2.0,18.5453,9.2727,59749.3938
NRXPW,100000.0,147460.0995,6.0,47.4601,7.9100,6772.5414
KB,100000.0,207208.3450,16.0,107.2083,6.7005,15480.8630
LEV,100000.0,121473.1302,2.0,21.4731,10.7366,46373.0951
ACONW,100000.0,100010.9700,1.0,0.0110,0.0110,2965.3477
CRON,100000.0,177493.8501,5.0,77.4939,15.4988,204636.0787
MSSA,100000.0,99978.4933,1.0,-0.0215,-0.0215,12902.4071
FTV,100000.0,136658.6165,7.0,36.6586,5.2369,128427.7002
LVS,100000.0,107413.4380,16.0,7.4134,0.4633,443734.0873
SMBC,100000.0,118405.6122,16.0,18.4056,1.1504,1440.1864
LPRO,100000.0,139670.5528,3.0,39.6706,13.2235,49846.0464
LBBB,100000.0,100007.9844,1.0,0.0080,0.0080,6731.2943
HLN,100000.0,101712.4239,1.0,1.7124,1.7124,240039.5329
SPCB,100000.0,119781.0740,15.0,19.7811,1.3187,13942.4496
SOND,100000.0,81645.2823,2.0,-18.3547,-9.1774,3164.2137
XAIR,100000.0,115666.2282,4.0,15.6662,3.9166,20120.1503
IGI,100000.0,74633.7435,14.0,-25.3663,-1.8119,2623.5889
SYF,100000.0,105786.4282,9.0,5.7864,0.6429,321654.1537
CVI,100000.0,309140.8793,16.0,209.1409,13.0713,45855.5799
BRZE,100000.0,94733.9205,2.0,-5.2661,-2.6330,30352.4583
AZN,100000.0,91360.3501,16.0,-8.6396,-0.5400,178124.8763
GLT,100000.0,130285.7954,16.0,30.2858,1.8929,17628.0905
ENLC,100000.0,116111.7064,9.0,16.1117,1.7902,104555.9722
FICV,100000.0,100786.6628,2.0,0.7867,0.3933,12554.7087
HL,100000.0,222279.3413,16.0,122.2793,7.6425,355862.2195
ADSK,100000.0,88615.5221,19.0,-11.3845,-0.5992,144033.4576
OOMA,100000.0,252724.7426,8.0,152.7247,19.0906,6264.7906
BLX,100000.0,79988.0484,16.0,-20.0120,-1.2507,8912.4480
NXG,100000.0,121288.3271,11.0,21.2883,1.9353,855.1443
FUBO,100000.0,131834.9940,3.0,31.8350,10.6117,392204.4240
ASB,100000.0,99313.0777,9.0,-0.6869,-0.0763,74287.9330
COEP,100000.0,94494.8904,15.0,-5.5051,-0.3670,28555.2674
NBN,100000.0,83416.3013,16.0,-16.5837,-1.0365,1992.1203
JFIN,100000.0,85027.3672,4.0,-14.9726,-3.7432,29989.5920
MTX,100000.0,183178.6175,16.0,83.1786,5.1987,13193.0640
PRTA,100000.0,249350.8142,11.0,149.3508,13.5773,21975.4712
NTWK,100000.0,220007.8993,16.0,120.0079,7.5005,5046.6608
FLL,100000.0,153375.6088,16.0,53.3756,3.3360,7623.7531
CDNA,100000.0,177859.7437,9.0,77.8597,8.6511,33117.5616
JBSS,100000.0,164026.3805,16.0,64.0264,4.0016,3129.5028
SHIP,100000.0,100547.3830,15.0,0.5474,0.0365,9888.8737
UUU,100000.0,101491.1795,16.0,1.4912,0.0932,11950.5669
WHD,100000.0,131171.3681,6.0,31.1714,5.1952,28188.1661
NSYS,100000.0,118108.0572,16.0,18.1081,1.1318,4376.3837
HHGC,100000.0,99731.1448,2.0,-0.2689,-0.1344,5838.8757
IMCR,100000.0,108846.5975,3.0,8.8466,2.9489,11922.1404
ABT,100000.0,73614.4327,19.0,-26.3856,-1.3887,526303.3387
GILT,100000.0,172795.0585,16.0,72.7951,4.5497,10860.2188
TWKS,100000.0,68100.6113,2.0,-31.8994,-15.9497,44067.0626
INFA,100000.0,127631.4374,2.0,27.6314,13.8157,33471.2293
GTN,100000.0,244458.6657,16.0,144.4587,9.0287,41354.4081
DBX,100000.0,92448.5970,5.0,-7.5514,-1.5103,191100.6029
TSBK,100000.0,178900.3287,16.0,78.9003,4.9313,1360.4275
OII,100000.0,49436.0050,16.0,-50.5640,-3.1602,81169.6096
PDO,100000.0,96524.8260,3.0,-3.4752,-1.1584,28816.6126
TCMD,100000.0,142666.3404,7.0,42.6663,6.0952,12433.5067
RXST,100000.0,95139.0721,2.0,-4.8609,-2.4305,11555.0486
LOVE,100000.0,92333.5168,5.0,-7.6665,-1.5333,17514.2923
ZUO,100000.0,131242.9769,5.0,31.2430,6.2486,68538.6344
CNS,100000.0,98289.7588,17.0,-1.7102,-0.1006,10657.5394
PFS,100000.0,121314.0241,16.0,21.3140,1.3321,19130.3705
FLC,100000.0,116831.6614,16.0,16.8317,1.0520,2763.9928
STRO,100000.0,82144.4695,5.0,-17.8555,-3.5711,22234.7145
CANB,100000.0,84671.5159,12.0,-15.3285,-1.2774,1411.8825
ZWS,100000.0,196667.7546,11.0,96.6678,8.7880,45864.6484
SPE,100000.0,117302.5206,16.0,17.3025,1.0814,2799.7356
KXIN,100000.0,114571.1138,6.0,14.5711,2.4285,8921.3331
DGICB,100000.0,96907.0132,4.0,-3.0930,-0.7732,768.2730
SPHR,100000.0,82717.1509,3.0,-17.2828,-5.7609,14023.4122
MTW,100000.0,170052.4793,19.0,70.0525,3.6870,119052.6977
ASM,100000.0,57748.9140,6.0,-42.2511,-7.0418,42153.1599
KPTI,100000.0,102815.5436,10.0,2.8155,0.2816,67231.1960
SRV,100000.0,142576.1845,16.0,42.5762,2.6610,734.3066
SFST,100000.0,137095.5578,16.0,37.0956,2.3185,1460.0356
BTM,100000.0,89564.7670,1.0,-10.4352,-10.4352,18946.0040
TMUS,100000.0,168568.5356,16.0,68.5685,4.2855,203655.9692
JCTCF,100000.0,115733.2628,16.0,15.7333,0.9833,2746.5915
BEAT,100000.0,101211.6397,2.0,1.2116,0.6058,37372.5838
BGH,100000.0,94987.5630,11.0,-5.0124,-0.4557,5461.6385
INFN,100000.0,143881.7790,16.0,43.8818,2.7426,105834.4667
FCCO,100000.0,105280.6538,16.0,5.2807,0.3300,1524.9524
WRB,100000.0,164860.2899,16.0,64.8603,4.0538,101346.3265
AXR,100000.0,129952.0504,16.0,29.9521,1.8720,2088.5813
MLM,100000.0,222032.7778,16.0,122.0328,7.6270,35905.0809
AMED,100000.0,206719.9532,17.0,106.7200,6.2776,27442.7803
MNRO,100000.0,116929.7990,17.0,16.9298,0.9959,16897.0171
MBUU,100000.0,130460.0072,10.0,30.4600,3.0460,9608.4807
XPOF,100000.0,106753.4601,2.0,6.7535,3.3767,24636.7313
PML,100000.0,113262.5264,16.0,13.2625,0.8289,10732.1659
XRX,100000.0,188197.8081,19.0,88.1978,4.6420,178896.8276
BLW,100000.0,101176.3359,16.0,1.1763,0.0735,7963.7797
VICR,100000.0,190865.7218,17.0,90.8657,5.3450,8184.5543
CSWC,100000.0,185279.5104,16.0,85.2795,5.3300,8676.8646
NVRO,100000.0,89353.2320,9.0,-10.6468,-1.1830,27700.9533
UCBI,100000.0,157594.9265,16.0,57.5949,3.5997,19914.8073
SAGE,100000.0,151891.1924,9.0,51.8912,5.7657,33415.2454
TECK,100000.0,89254.3259,7.0,-10.7457,-1.5351,213988.9041
NBTX,100000.0,101043.1465,3.0,1.0431,0.3477,9975.4016
PSTV,100000.0,136358.0203,16.0,36.3580,2.2724,1564.2159
BILL,100000.0,185183.6005,4.0,85.1836,21.2959,76517.2911
LDWY,100000.0,159260.2423,16.0,59.2602,3.7038,12780.1982
SXT,100000.0,147738.6815,17.0,47.7387,2.8082,15918.9906
JPM,100000.0,156820.8085,19.0,56.8208,2.9906,900298.6017
CSTM,100000.0,132066.8535,10.0,32.0669,3.2067,63641.8007
SWSSU,100000.0,100380.9405,2.0,0.3809,0.1905,22021.1259
TEI,100000.0,102402.0097,16.0,2.4020,0.1501,11564.0065
NHC,100000.0,107538.2518,16.0,7.5383,0.4711,1908.5341
IMXI,100000.0,112392.7120,6.0,12.3927,2.0655,15670.6084
EGHT,100000.0,230609.7782,16.0,130.6098,8.1631,55112.1666
SCHL,100000.0,117508.1144,16.0,17.5081,1.0943,12240.8925
FFA,100000.0,90363.7308,16.0,-9.6363,-0.6023,4092.8080
STKH,100000.0,84448.6755,2.0,-15.5513,-7.7757,8176.0083
RMTI,100000.0,201389.7624,16.0,101.3898,6.3369,4682.2340
PEGA,100000.0,78134.1713,16.0,-21.8658,-1.3666,20686.4629
BKKT,100000.0,102743.4458,2.0,2.7434,1.3717,163603.4425
APLT,100000.0,120488.3468,4.0,20.4883,5.1221,20475.5610
SAMG,100000.0,89549.2038,10.0,-10.4508,-1.0451,2064.7940
NGMS,100000.0,127430.6464,3.0,27.4306,9.1435,9920.3944
FRME,100000.0,133409.4009,16.0,33.4094,2.0881,7912.3077
FOLD,100000.0,130537.5589,16.0,30.5376,1.9086,96296.8155
PHIO,100000.0,91945.5903,11.0,-8.0544,-0.7322,4010.6367
BA,100000.0,65402.8064,19.0,-34.5972,-1.8209,276343.2522
TAST,100000.0,105298.2511,16.0,5.2983,0.3311,16376.0990
QLI,100000.0,95918.9052,3.0,-4.0811,-1.3604,7763.0454
ENFN,100000.0,82089.9186,2.0,-17.9101,-8.9550,21821.1206
RLGT,100000.0,105193.6116,16.0,5.1936,0.3246,11305.5659
CCRN,100000.0,232778.8796,16.0,132.7789,8.2987,15301.5112
QD,100000.0,83447.0726,6.0,-16.5529,-2.7588,157664.2727
SATLW,100000.0,100505.9684,2.0,0.5060,0.2530,8724.1473
MHLD,100000.0,105065.1306,15.0,5.0651,0.3377,21934.0550
RWAY,100000.0,115750.6317,2.0,15.7506,7.8753,8627.8655
MLGO,100000.0,100658.9378,1.0,0.6589,0.6589,141779.0982
IPAR,100000.0,137406.4198,16.0,37.4064,2.3379,6428.1311
KRYS,100000.0,108877.3580,6.0,8.8774,1.4796,9091.3744
UTG,100000.0,122274.0480,16.0,22.2740,1.3921,9174.6404
INVE,100000.0,198145.2578,14.0,98.1453,7.0104,4964.3895
ESGRP,100000.0,109076.2377,5.0,9.0762,1.8152,2648.9683
RIVN,100000.0,105645.3032,2.0,5.6453,2.8227,835337.5484
DAY,100000.0,109980.5905,5.0,9.9806,1.9961,63731.0074
MAIA,100000.0,94406.2650,1.0,-5.5937,-5.5937,14915.1088
MUJ,100000.0,114426.0478,16.0,14.4260,0.9016,4454.6282
AAU,100000.0,99458.1500,16.0,-0.5419,-0.0339,24884.6206
EHAB,100000.0,107905.1421,1.0,7.9051,7.9051,38482.0702
TGTX,100000.0,199171.6049,10.0,99.1716,9.9172,90469.0254
OB,100000.0,68077.4610,2.0,-31.9225,-15.9613,12890.9261
TRC,100000.0,81843.4484,16.0,-18.1566,-1.1348,3942.7912
NPCT,100000.0,92765.6717,2.0,-7.2343,-3.6172,8173.6035
RDY,100000.0,109145.7156,16.0,9.1457,0.5716,16940.8124
ARMP,100000.0,121521.2736,8.0,21.5213,2.6902,2573.0154
GNLN,100000.0,87704.7751,4.0,-12.2952,-3.0738,1080.6414
AENT,100000.0,94889.1012,2.0,-5.1109,-2.5554,5014.9275
KREF,100000.0,78756.7708,6.0,-21.2432,-3.5405,21759.6718
ETX,100000.0,108375.5625,10.0,8.3756,0.8376,2782.4873
AROC,100000.0,156229.5604,16.0,56.2296,3.5143,58225.0817
MKL,100000.0,132225.1562,16.0,32.2252,2.0141,2254.7559
MKFG,100000.0,88794.3282,3.0,-11.2057,-3.7352,46730.8540
GLBZ,100000.0,110764.5765,16.0,10.7646,0.6728,986.5503
ABSI,100000.0,121171.2335,2.0,21.1712,10.5856,34072.7706
ALV,100000.0,156397.3929,17.0,56.3974,3.3175,48852.5510
MQ,100000.0,101688.8661,2.0,1.6889,0.8444,269857.8634
IMMP,100000.0,161193.1177,11.0,61.1931,5.5630,30422.6154
BCYC,100000.0,90202.8173,4.0,-9.7972,-2.4493,12783.5681
GALT,100000.0,239481.9643,15.0,139.4820,9.2988,21327.4239
VOR,100000.0,72753.5270,3.0,-27.2465,-9.0822,8689.9543
ASUR,100000.0,166556.8376,14.0,66.5568,4.7541,8473.6846
CNSP,100000.0,125820.1027,4.0,25.8201,6.4550,15379.1844
DCPH,100000.0,214210.7188,6.0,114.2107,19.0351,31469.5251
TCPC,100000.0,125753.9414,11.0,25.7539,2.3413,15603.8786
KRNY,100000.0,60812.0853,16.0,-39.1879,-2.4492,15811.7951
HQI,100000.0,95347.6296,16.0,-4.6524,-0.2908,1558.3915
NGS,100000.0,124736.3724,16.0,24.7364,1.5460,4460.1517
BSL,100000.0,106232.2529,13.0,6.2323,0.4794,4408.7487
CDIO,100000.0,134215.3089,2.0,34.2153,17.1077,192049.5162
PAR,100000.0,210834.2551,16.0,110.8343,6.9271,7488.7797
LZB,100000.0,96577.6652,16.0,-3.4223,-0.2139,28655.8593
J,100000.0,60765.9906,16.0,-39.2340,-2.4521,70692.2067
PRSO,100000.0,114923.7921,4.0,14.9238,3.7309,251.5770
EDSA,100000.0,66518.5044,13.0,-33.4815,-2.5755,2234.1343
FN,100000.0,85777.7438,13.0,-14.2223,-1.0940,17659.3091
ZVRA,100000.0,142206.4508,3.0,42.2065,14.0688,37458.5334
GIII,100000.0,183478.0107,16.0,83.4780,5.2174,31312.4015
AGI,100000.0,99373.3513,8.0,-0.6266,-0.0783,149065.7831
THCH,100000.0,85361.7201,1.0,-14.6383,-14.6383,13245.3252
PAYS,100000.0,128784.1547,16.0,28.7842,1.7990,21349.5016
PWSC,100000.0,131608.6648,2.0,31.6087,15.8043,34085.5734
UK,100000.0,91474.5140,4.0,-8.5255,-2.1314,6854.5489
LFUS,100000.0,195997.5325,16.0,95.9975,5.9998,7267.0816
SDHY,100000.0,100838.8561,3.0,0.8389,0.2796,5982.5146
HUBB,100000.0,207272.8827,14.0,107.2729,7.6623,17613.0598
OMI,100000.0,147921.1782,16.0,47.9212,2.9951,50853.8135
MAN,100000.0,118735.5363,17.0,18.7355,1.1021,44409.6538
QRVO,100000.0,74040.5406,9.0,-25.9595,-2.8844,71048.7923
TV,100000.0,91658.5964,11.0,-8.3414,-0.7583,128589.9302
